,WAR,Age,Games,pitcher,start_ratio
133,"[1.2, -0.1, -0.1, 0.5, 0.7, 0.09999999999999998, 0.2, 0.4, 0.3, 0.6, 2.0, 0.3, 0.1]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '37', '38']","[27.0, 5.0, 19.0, 50.0, 53.0, 19.0, 19.0, 15.0, 13.0, 12.0, 65.0, 61.0, 26.0]",True,0.005208333333333333
134,"[1.6, 1.2, 4.6, 5.6, 5.9, 0.9, 3.3, -1.9, 4.8, 2.3, 0.3, -1.3]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[111.0, 146.0, 128.0, 161.0, 155.0, 149.0, 147.0, 145.0, 157.0, 156.0, 131.0, 105.0]",False,
135,"[-0.3, -0.4, 9.4, 5.7, 8.5, 4.8, 10.4, 8.3, 8.8, 8.4, 7.6, 9.4, 4.5, 9.4, 6.8, 4.2, 4.2, 4.0, 2.2, 0.0, 3.0, -1.2]","['18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '39', '40']","[17.0, 48.0, 146.0, 141.0, 161.0, 129.0, 148.0, 162.0, 162.0, 161.0, 155.0, 162.0, 154.0, 158.0, 138.0, 124.0, 137.0, 99.0, 122.0, 44.0, 151.0, 65.0]",False,
136,"[0.7, 0.19999999999999998, -0.4]","['21', '22', '24']","[15.0, 3.0, 10.0]",True,0.8571428571428571
137,"[0.3, -0.1, -0.5, -0.3, -0.3, -0.1]","['23', '24', '25', '26', '27', '28']","[7.0, 8.0, 13.0, 71.0, 8.0, 2.0]",False,
138,"[0.0, 1.9, 0.0, 0.1]","['23', '25', '26', '27']","[4.0, 39.0, 70.0, 39.0]",True,0.0
139,"[-0.4, 0.4, 3.2]","['21', '22', '23']","[15.0, 37.0, 106.0]",False,
140,"[-0.2, 0.5, 1.8, 2.0, 0.3, 1.3, -0.6]","['26', '27', '28', '29', '30', '31', '32']","[26.0, 18.0, 59.0, 62.0, 66.0, 59.0, 13.0]",True,0.0033003300330033004
141,[0.3],['25'],[17.0],True,0.8823529411764706
142,[1.2],['26'],[11.0],True,0.9090909090909091
143,"[-0.4, 0.3, -0.2, 1.8, -0.4, -0.6, -1.2]","['22', '23', '24', '25', '26', '27', '28']","[23.0, 106.0, 146.0, 148.0, 118.0, 65.0, 96.0]",False,
144,"[0.1, -1.1, 1.4, -1.5, 1.1, 1.6, 2.0, 0.5, -0.2]","['21', '22', '23', '24', '25', '26', '27', '28', '29']","[9.0, 56.0, 98.0, 80.0, 69.0, 97.0, 106.0, 62.0, 1.0]",False,
145,"[2.2, 3.6, 1.3, 2.1, -0.6, 0.9, 0.0, -0.2]","['26', '27', '28', '29', '30', '31', '32', '34']","[44.0, 31.0, 58.0, 23.0, 27.0, 64.0, 36.0, 1.0]",True,0.16901408450704225
146,"[-0.1, -0.4, -0.4, 0.3]","['23', '25', '26', '27']","[5.0, 13.0, 9.0, 62.0]",False,
147,"[-0.1, -0.5, 0.0, 4.9, 5.4, 2.0, 1.7, 6.1, 4.3, 2.0, -1.6, 0.8, 0.0, 1.9, 3.0, -1.2]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38']","[9.0, 22.0, 158.0, 156.0, 156.0, 145.0, 156.0, 159.0, 135.0, 109.0, 117.0, 147.0, 137.0, 151.0, 151.0, 67.0]",False,
148,"[1.3, 1.7, 0.1, 2.7, -1.2, 0.0, -0.5]","['25', '26', '27', '28', '29', '30', '31']","[6.0, 43.0, 10.0, 55.0, 69.0, 11.0, 10.0]",True,0.07352941176470588
149,"[-0.2, -0.4, -0.6, -0.2]","['24', '25', '28', '29']","[5.0, 8.0, 33.0, 6.0]",True,0.17307692307692307
150,"[-0.4, -0.8, 0.2]","['24', '25', '26']","[22.0, 44.0, 5.0]",False,
151,"[-0.2, -0.2, -0.4, 0.5, 0.7000000000000001, 1.1, 2.0, -0.5, -2.1]","['27', '28', '29', '30', '31', '32', '33', '34', '35']","[4.0, 2.0, 49.0, 23.0, 36.0, 63.0, 32.0, 31.0, 15.0]",True,0.36470588235294116
152,[-0.5],['28'],[13.0],False,
153,"[0.1, 2.4, 2.4, 2.7, -1.1, -0.8]","['25', '26', '27', '28', '29', '30']","[44.0, 75.0, 119.0, 134.0, 126.0, 36.0]",False,
154,"[-0.1, -1.5, 0.3]","['22', '23', '25']","[5.0, 32.0, 19.0]",True,0.375
155,"[-0.2, -0.3, -0.2, 0.0]","['25', '26', '28', '29']","[3.0, 7.0, 13.0, 15.0]",True,0.0
156,"[-0.10000000000000003, -0.49999999999999994, 0.7000000000000001, 0.9, 1.0, -0.1, 1.4, -0.6]","['22', '23', '24', '25', '26', '27', '28', '29']","[16.0, 22.0, 21.0, 29.0, 35.0, 28.0, 38.0, 17.0]",True,0.6650485436893204
157,"[-1.1, -0.3, -0.9, 0.0, 0.0]","['23', '24', '25', '28', '29']","[8.0, 11.0, 9.0, 3.0, 12.0]",True,0.5348837209302325
158,"[-1.0, -0.1, 1.0, -0.2, -0.6, -1.0, 0.6000000000000001, 0.30000000000000004, 0.1]","['22', '23', '24', '25', '26', '27', '29', '30', '31']","[25.0, 10.0, 41.0, 49.0, 13.0, 24.0, 8.0, 42.0, 7.0]",True,0.2922374429223744
159,"[1.3, -0.8, 0.2]","['21', '22', '23']","[59.0, 68.0, 17.0]",True,0.006944444444444444
160,"[-0.5, 0.4, 2.4]","['21', '22', '23']","[46.0, 154.0, 157.0]",False,
161,"[-2.0, 0.4, 1.2]","['25', '26', '27']","[16.0, 66.0, 69.0]",True,0.09271523178807947
162,"[-0.4, -0.5, 0.0, 0.6, 0.19999999999999998, -0.2]","['22', '23', '24', '25', '26', '27']","[6.0, 25.0, 4.0, 28.0, 123.0, 54.0]",False,
163,"[2.4, 1.1, 2.2, 3.0, 1.9, 2.1, 3.5, 2.9, 0.0, 2.7, -0.2, -0.1]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[126.0, 153.0, 141.0, 160.0, 139.0, 135.0, 149.0, 142.0, 130.0, 142.0, 16.0, 22.0]",False,
164,"[0.2, -1.5, -0.3]","['24', '25', '26']","[10.0, 18.0, 14.0]",True,0.5
165,"[2.9, 5.8, 2.6, 4.5, 4.4, 7.8, 6.3, 1.9]","['22', '23', '24', '25', '26', '27', '28', '29']","[49.0, 157.0, 146.0, 147.0, 124.0, 158.0, 146.0, 103.0]",False,
166,"[0.8, -0.5, 0.3, 0.0, 0.2, 0.2, 0.1, 1.5, -0.5, -0.4]","['20', '21', '22', '25', '26', '27', '30', '31', '32', '33']","[19.0, 26.0, 33.0, 53.0, 68.0, 36.0, 25.0, 106.0, 90.0, 80.0]",False,
167,"[0.2, 0.1, 2.3, 5.7, 2.0, 1.5, -0.8, -0.3, 3.5, 2.0, 1.1, 4.2, 3.8, 5.0, 1.2, 0.1, -0.8, 1.0, 0.1]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '39', '40', '41', '42', '43']","[24.0, 105.0, 147.0, 157.0, 152.0, 155.0, 107.0, 95.0, 120.0, 103.0, 143.0, 159.0, 154.0, 153.0, 141.0, 121.0, 104.0, 110.0, 7.0]",False,
168,[0.2],['20'],[22.0],True,0.0
169,[0.2],['24'],[5.0],True,0.0
170,"[0.4, 0.0, -0.3, 0.5]","['27', '29', '30', '31']","[10.0, 1.0, 6.0, 9.0]",True,0.6923076923076923
171,"[3.7, 2.1, 0.6, -0.6, 0.3, -0.2, -0.2, 0.2]","['25', '26', '27', '28', '29', '31', '32', '33']","[68.0, 47.0, 42.0, 19.0, 30.0, 10.0, 45.0, 4.0]",True,0.0
172,[0.5],['23'],[17.0],True,0.0
173,"[0.8, 2.9, 4.5, 1.8]","['21', '22', '23', '24']","[34.0, 151.0, 148.0, 138.0]",False,
174,"[-0.2, 0.4, -0.1, 3.0999999999999996, 2.3, -1.1, -0.6, 4.8, 0.8, 2.5999999999999996]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[53.0, 7.0, 33.0, 31.0, 19.0, 31.0, 28.0, 28.0, 28.0, 42.0]",True,0.5476190476190477
175,"[0.30000000000000004, 1.6, -0.4, 1.0, 0.7, 0.7]","['24', '25', '26', '27', '28', '29']","[3.0, 66.0, 32.0, 71.0, 77.0, 77.0]",True,0.009202453987730062
176,"[0.2, -0.3]","['22', '23']","[11.0, 9.0]",True,0.0
177,"[-0.2, 1.7999999999999998, 0.0, -0.4, 1.6, 1.0]","['23', '24', '25', '26', '27', '28']","[7.0, 18.0, 1.0, 5.0, 30.0, 18.0]",True,1.0
178,"[0.3, -1.2, 0.3]","['27', '28', '29']","[15.0, 33.0, 37.0]",True,0.11764705882352941
179,"[0.4, -0.5, 0.1]","['25', '26', '27']","[56.0, 84.0, 74.0]",False,
180,[0.2],['24'],[18.0],False,
181,"[-0.2, 0.1, -0.6, 0.0]","['24', '25', '26', '27']","[18.0, 21.0, 20.0, 1.0]",False,
182,"[-0.6, 0.2, -0.1, 0.1, 0.0, -0.2, -0.6]","['21', '22', '24', '25', '26', '27', '29']","[4.0, 5.0, 12.0, 4.0, 11.0, 18.0, 5.0]",True,0.4406779661016949
183,"[2.3, 3.8, 5.4, 6.9, 7.8, 6.4, 5.1, -0.3, 3.0, 2.8, 1.6]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[108.0, 154.0, 158.0, 157.0, 157.0, 146.0, 157.0, 153.0, 156.0, 155.0, 59.0]",False,
184,[-0.3],['25'],[27.0],True,0.0
185,"[-0.2, -0.2, -1.7, -0.1, -1.3, -0.5, 0.7, 0.4, 1.9, 2.3, 3.8, 3.0, 0.2, -0.5]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[8.0, 13.0, 29.0, 20.0, 9.0, 17.0, 53.0, 37.0, 73.0, 60.0, 70.0, 57.0, 37.0, 73.0]",True,0.11870503597122302
186,[-0.8],['28'],[51.0],False,
187,"[-0.3, -0.2, 0.1, 0.6, 0.7, 0.7, 0.5, -0.8, -0.1]","['24', '25', '26', '27', '28', '29', '30', '31', '32']","[5.0, 10.0, 12.0, 47.0, 94.0, 109.0, 108.0, 124.0, 72.0]",False,
188,"[-0.5, -0.2, 0.2]","['23', '24', '25']","[37.0, 57.0, 30.0]",False,
189,"[0.2, -0.4]","['25', '26']","[29.0, 21.0]",True,0.62
190,"[0.7, 0.1, 0.1, -0.2, -0.3]","['24', '25', '26', '27', '28']","[35.0, 52.0, 9.0, 8.0, 9.0]",False,
191,"[0.3, -0.2]","['23', '24']","[13.0, 15.0]",False,
192,"[0.1, 3.3, 7.4, 7.1, 8.2, 4.9, 6.5, 4.9, 3.2, 6.7, 5.6, 3.0, -1.6, 0.3, 1.9, 0.9, 0.2]","['19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[31.0, 153.0, 159.0, 162.0, 161.0, 161.0, 154.0, 156.0, 154.0, 160.0, 156.0, 154.0, 75.0, 82.0, 107.0, 77.0, 94.0]",False,
193,"[-0.5, -1.2000000000000002, -1.4, 3.9999999999999996, 5.0, 3.6999999999999997, 2.1, 4.5, 3.0, 0.4, 0.30000000000000004, 1.2999999999999998, -0.6000000000000001, 0.1]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[8.0, 10.0, 32.0, 24.0, 31.0, 24.0, 30.0, 33.0, 31.0, 31.0, 2.0, 30.0, 21.0, 2.0]",True,0.9223300970873787
194,"[1.2, 2.6, 4.0, 2.8000000000000003, 4.7, 3.6, 1.4, 2.3, 4.5, 3.5, 0.9, 0.7, -2.5, 1.7]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[10.0, 32.0, 33.0, 34.0, 34.0, 25.0, 31.0, 36.0, 26.0, 34.0, 33.0, 30.0, 27.0, 18.0]",True,0.9602977667493796
195,"[-0.7, 0.3, 1.8, 0.2, -0.30000000000000004, 0.1, 0.3, -1.3, -1.1]","['25', '26', '27', '28', '29', '30', '31', '32', '33']","[113.0, 22.0, 139.0, 99.0, 100.0, 54.0, 133.0, 70.0, 46.0]",False,
196,"[-1.2, 0.1, -0.1, -0.1]","['26', '27', '28', '31']","[46.0, 17.0, 73.0, 4.0]",False,
197,"[0.1, -1.1, 2.4, -1.3, -0.2, 0.0]","['23', '24', '25', '26', '27', '29']","[35.0, 76.0, 150.0, 102.0, 40.0, 1.0]",False,
198,"[0.2, -3.3000000000000003, -0.8]","['22', '24', '26']","[1.0, 17.0, 21.0]",True,0.38461538461538464
199,"[0.0, 0.1, -0.5]","['22', '23', '24']","[1.0, 17.0, 6.0]",False,
200,"[-1.4, 0.9, -0.2, -0.3, -0.5, 0.5, -0.1]","['21', '22', '23', '24', '25', '26', '30']","[24.0, 50.0, 20.0, 80.0, 47.0, 80.0, 6.0]",False,
201,"[-0.7, -0.1]","['22', '23']","[5.0, 2.0]",True,1.0
202,"[0.6, 0.1, -0.9, 0.2, -0.1]","['25', '26', '27', '28', '29']","[24.0, 55.0, 14.0, 21.0, 17.0]",False,
203,"[2.9, 5.6, 8.4, 2.3, 2.4, 3.5, 3.4, 3.3000000000000003, 3.1, 1.2000000000000002, 6.2, 1.8, 3.6999999999999997, 2.2, 3.4, 2.6, 2.2, 2.3]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41']","[31.0, 35.0, 35.0, 33.0, 31.0, 32.0, 31.0, 22.0, 33.0, 15.0, 33.0, 36.0, 36.0, 33.0, 32.0, 21.0, 12.0, 30.0]",True,0.9811676082862524
204,"[0.1, -0.1, -0.4, 0.7, 0.0]","['27', '28', '29', '30', '31']","[5.0, 27.0, 110.0, 61.0, 56.0]",False,
205,"[-0.3, 0.2, 0.3, -1.1, -0.3, -0.7, 0.3]","['24', '25', '26', '27', '28', '29', '30']","[47.0, 32.0, 88.0, 87.0, 12.0, 49.0, 41.0]",False,
206,"[2.3, -1.2, -0.4]","['22', '23', '24']","[67.0, 65.0, 19.0]",True,0.0
207,"[0.7999999999999999, 1.5999999999999999, -1.8, 0.2, -0.4]","['24', '25', '26', '27', '28']","[22.0, 32.0, 22.0, 41.0, 15.0]",True,0.6060606060606061
208,"[0.2, -0.8, -0.2, -0.1, 0.2]","['26', '27', '30', '34', '35']","[83.0, 38.0, 15.0, 4.0, 9.0]",False,
209,"[0.2, 0.6, 2.5, 1.0, -0.5, -1.5, -0.1, -0.2, -1.0]","['23', '24', '25', '26', '27', '28', '29', '30', '31']","[15.0, 20.0, 158.0, 134.0, 159.0, 132.0, 9.0, 84.0, 35.0]",False,
210,[0.1],['32'],[5.0],True,0.0
211,[0.4],['26'],[7.0],True,0.0
212,"[-0.2, -0.1, 0.1, -0.7, -0.2, -0.5, 0.6]","['25', '26', '27', '28', '29', '30', '31']","[26.0, 15.0, 19.0, 102.0, 41.0, 75.0, 50.0]",False,
213,[-0.4],['24'],[24.0],True,0.0
214,"[0.1, 0.6, 0.5, 4.0, 5.3, 1.0, 4.2, 0.9, 1.4, -1.8, 1.8]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[77.0, 71.0, 31.0, 88.0, 151.0, 123.0, 154.0, 71.0, 96.0, 133.0, 129.0]",False,
215,"[3.4000000000000004, 0.3, -0.4, 1.5, 2.8000000000000003, 3.7, 2.9, 6.1, 2.4, 0.1, -1.0, -0.7, 2.7, 3.3000000000000003]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[18.0, 6.0, 10.0, 16.0, 32.0, 32.0, 31.0, 29.0, 22.0, 25.0, 35.0, 28.0, 25.0, 30.0]",True,0.9321533923303835
216,"[3.4000000000000004, 0.3, -0.4, 1.5, 2.8000000000000003, 3.7, 2.9, 6.1, 2.4, 0.1, -1.0, -0.7, 2.7, 3.3000000000000003]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[18.0, 6.0, 10.0, 16.0, 32.0, 32.0, 31.0, 29.0, 22.0, 25.0, 35.0, 28.0, 25.0, 30.0]",True,0.9321533923303835
217,"[0.2, -0.2, -0.2]","['22', '23', '24']","[4.0, 13.0, 16.0]",False,
218,"[-0.1, 0.1, 0.0]","['23', '24', '25']","[8.0, 3.0, 3.0]",True,0.35714285714285715
219,"[1.4, -0.7000000000000001, -0.4, -0.9, 0.3, -0.3, 0.2, 1.0]","['23', '24', '25', '26', '27', '29', '30', '31']","[27.0, 24.0, 24.0, 21.0, 33.0, 2.0, 16.0, 44.0]",True,0.0
220,[-0.5],['29'],[25.0],False,
221,"[-0.30000000000000004, 1.4000000000000001, 2.6999999999999997, 0.4, 2.4000000000000004]","['24', '25', '26', '28', '29']","[13.0, 31.0, 20.0, 21.0, 31.0]",True,0.9310344827586207
222,[0.1],['24'],[3.0],True,0.6666666666666666
223,"[-0.1, -0.1, -0.3, 0.2, -0.7]","['22', '23', '24', '26', '27']","[7.0, 1.0, 3.0, 3.0, 6.0]",True,0.55
224,"[-0.30000000000000004, -0.3, -1.0999999999999999]","['24', '25', '26']","[7.0, 4.0, 9.0]",True,0.7
225,"[0.1, -0.1, 0.8, 1.0, -0.8, 0.6, -0.1]","['27', '28', '29', '30', '31', '32', '33']","[5.0, 22.0, 50.0, 58.0, 32.0, 33.0, 6.0]",False,
226,"[0.4, 6.5, 0.5, 4.5, 6.0, 4.8, 6.4]","['23', '24', '25', '26', '27', '28', '29']","[98.0, 153.0, 80.0, 156.0, 147.0, 136.0, 146.0]",False,
227,"[0.30000000000000004, 0.2, -1.4, 1.2999999999999998, -0.5]","['23', '24', '25', '26', '27']","[4.0, 17.0, 22.0, 16.0, 8.0]",True,0.7761194029850746
228,"[-0.4, 2.2, 2.5, 5.6, 6.4, 5.8, 4.7, 2.8, 3.8]","['21', '22', '23', '24', '25', '26', '27', '28', '29']","[49.0, 87.0, 160.0, 140.0, 160.0, 155.0, 157.0, 153.0, 146.0]",False,
229,[-0.1],['22'],[6.0],False,
230,"[-0.1, 1.1, -0.3, 2.0, 0.3, -0.1, -0.1, 2.8, -0.4, 0.10000000000000003]","['23', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[12.0, 27.0, 44.0, 48.0, 50.0, 10.0, 26.0, 70.0, 29.0, 59.0]",True,0.08533333333333333
231,"[-0.2, 0.2, -0.2, 1.5, 0.3, 0.6, 1.2, -0.5, -0.4]","['24', '25', '27', '31', '32', '33', '34', '35', '36']","[8.0, 9.0, 3.0, 65.0, 77.0, 79.0, 64.0, 8.0, 20.0]",True,0.02702702702702703
232,"[-0.2, 0.4, -0.2, 0.8, 0.9, 0.1]","['25', '26', '27', '28', '29', '30']","[4.0, 18.0, 12.0, 62.0, 61.0, 9.0]",True,0.0
233,"[-0.3, 0.0, 1.5, 0.5, 0.9, 0.9, -0.5, 1.4, 0.0, -0.1, -0.6]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[17.0, 58.0, 73.0, 68.0, 58.0, 66.0, 60.0, 79.0, 33.0, 19.0, 61.0]",True,0.0
234,"[-0.5, 0.1, 1.7, -0.1, 1.3, 0.2, 0.9, -0.2, -0.6]","['23', '24', '25', '26', '27', '28', '29', '30', '31']","[6.0, 25.0, 64.0, 65.0, 48.0, 67.0, 66.0, 69.0, 9.0]",True,0.011933174224343675
235,"[0.1, 1.5, 2.0, 1.1, -0.4, 0.7000000000000001, -0.5, 0.7, 0.8, 0.8, -0.5]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[39.0, 73.0, 48.0, 54.0, 5.0, 46.0, 4.0, 59.0, 48.0, 31.0, 4.0]",True,0.0
236,"[0.5, 0.1, 1.2, -1.1]","['23', '24', '25', '26']","[48.0, 13.0, 98.0, 57.0]",False,
237,"[2.1, 1.2, -1.0]","['22', '23', '24']","[36.0, 23.0, 25.0]",True,0.6904761904761905
238,"[1.8, -0.2, 0.5, 0.0, 1.5]","['28', '29', '30', '32', '33']","[72.0, 18.0, 11.0, 10.0, 48.0]",True,0.0
239,"[0.2, -0.3]","['25', '26']","[19.0, 18.0]",False,
240,"[-1.5, -0.3, -1.0, 4.1, -1.3, 1.9, 4.4, 3.6, 3.5, 5.3, 3.0, 1.7, -0.7, 2.8, 5.6, 0.8, 1.0, -0.3]","['20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[72.0, 18.0, 73.0, 158.0, 142.0, 159.0, 145.0, 123.0, 157.0, 132.0, 149.0, 82.0, 124.0, 149.0, 149.0, 92.0, 133.0, 137.0]",False,
241,"[-0.5, 0.8, 3.5, 0.1, 0.9]","['22', '23', '24', '25', '26']","[8.0, 26.0, 63.0, 76.0, 66.0]",True,0.14644351464435146
242,[-0.4],['23'],[22.0],False,
243,"[0.1, -0.2]","['22', '23']","[12.0, 32.0]",True,0.5909090909090909
244,"[0.0, -0.2]","['26', '27']","[6.0, 1.0]",True,0.7142857142857143
245,"[0.3, 2.6, 0.4, -0.4, 0.3, 0.1]","['25', '26', '27', '28', '30', '31']","[14.0, 21.0, 22.0, 2.0, 8.0, 3.0]",True,0.8571428571428571
246,"[0.6, -0.3, -0.3, -0.5]","['22', '23', '24', '25']","[70.0, 11.0, 16.0, 70.0]",False,
247,"[-0.1, 1.4]","['24', '25']","[1.0, 56.0]",False,
248,"[0.5, 0.0, -0.2, 0.1, -0.9, -0.2, 0.2]","['26', '27', '28', '29', '30', '31', '32']","[14.0, 67.0, 52.0, 51.0, 51.0, 13.0, 6.0]",True,0.0
249,"[0.5, -0.4, 0.4, 2.5, 1.2, 3.1999999999999997, 2.4, 1.0, 2.0, 1.7, 3.4, -0.1, 0.8, -0.9, -0.2]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[3.0, 44.0, 18.0, 71.0, 71.0, 77.0, 76.0, 73.0, 62.0, 69.0, 64.0, 30.0, 41.0, 55.0, 8.0]",True,0.0
250,"[-0.3, -0.3]","['25', '26']","[2.0, 5.0]",True,0.14285714285714285
251,"[-0.1, 4.1, -0.3, 0.9, -1.5, -0.6]","['25', '26', '27', '28', '29', '30']","[3.0, 30.0, 29.0, 25.0, 8.0, 5.0]",True,0.91
252,"[-0.19999999999999998, 0.1, -0.2, -0.3, -0.8]","['22', '23', '24', '25', '26']","[7.0, 2.0, 7.0, 15.0, 5.0]",True,0.19444444444444445
253,"[0.5, 1.6, 0.9, 1.2999999999999998, -0.5, -1.1]","['26', '27', '28', '29', '30', '31']","[12.0, 72.0, 115.0, 95.0, 76.0, 49.0]",False,
254,"[0.0, -0.2]","['26', '27']","[19.0, 2.0]",True,0.0
255,"[-0.2, 0.0, 1.3, -0.6, 1.6, 1.2, 0.1]","['20', '23', '24', '25', '26', '27', '28']","[17.0, 5.0, 36.0, 43.0, 62.0, 39.0, 4.0]",True,0.0
256,"[0.4, 0.4, 3.4, 1.8, 1.9, 2.7, 2.5999999999999996, 1.0, 1.6, 1.6]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31']","[15.0, 54.0, 68.0, 68.0, 54.0, 65.0, 59.0, 52.0, 55.0, 60.0]",True,0.0
257,"[0.2, -0.5, 0.4, 0.19999999999999996]","['26', '27', '28', '29']","[13.0, 6.0, 73.0, 57.0]",True,0.0
258,[0.3],['26'],[6.0],True,0.0
259,"[-1.3, 1.7, -0.7, 0.1, -0.5, 0.6, 2.3, 1.7, -0.6, 0.6, 2.5, 2.7, 0.4, -0.1, 1.0, 0.1, 1.4, 1.4, 1.6, 0.2]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '38', '39', '40', '41']","[8.0, 15.0, 17.0, 10.0, 19.0, 28.0, 53.0, 45.0, 43.0, 72.0, 71.0, 66.0, 67.0, 37.0, 47.0, 55.0, 61.0, 66.0, 69.0, 51.0]",True,0.06777777777777778
260,"[1.6, 3.0, 4.2, 1.4, 4.7, 3.3, 1.3, 1.7000000000000002, 1.6, 3.3, 1.1, 1.0, 0.7]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[45.0, 114.0, 131.0, 97.0, 151.0, 143.0, 136.0, 146.0, 143.0, 141.0, 135.0, 147.0, 131.0]",False,
261,"[-0.4, -1.1, 1.5]","['26', '28', '30']","[5.0, 25.0, 17.0]",True,0.574468085106383
262,"[0.1, -0.8, 2.7, 4.0, 4.2, 0.9, 1.0, 0.3, 4.1, -1.8, 5.7, -0.2, 0.2]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[39.0, 111.0, 113.0, 162.0, 157.0, 154.0, 131.0, 151.0, 154.0, 150.0, 157.0, 150.0, 52.0]",False,
263,"[0.3, -0.4, -0.3, 0.0, 1.2, 0.1, 1.2, 1.5, -0.4]","['25', '26', '27', '28', '29', '32', '33', '34', '35']","[28.0, 78.0, 30.0, 12.0, 30.0, 57.0, 105.0, 103.0, 59.0]",False,
264,"[0.0, -0.3]","['25', '26']","[10.0, 2.0]",True,0.0
265,"[-0.2, 0.3, -0.7, 0.0]","['27', '28', '29', '32']","[6.0, 28.0, 19.0, 15.0]",True,0.0
266,[-0.4],['25'],[34.0],False,
267,"[0.1, -0.1, 2.4, 0.6, 0.2]","['25', '26', '27', '28', '29']","[20.0, 21.0, 102.0, 100.0, 75.0]",False,
268,"[-0.4, -0.2, -0.5, 0.4]","['24', '25', '26', '27']","[15.0, 22.0, 33.0, 36.0]",True,0.0
269,"[0.2, -0.1]","['25', '26']","[32.0, 14.0]",True,0.0
270,"[-0.3, -1.2]","['24', '25']","[34.0, 64.0]",False,
271,"[-0.5, 0.7]","['21', '23']","[20.0, 21.0]",False,
272,"[-0.4, -0.4, 1.0, 1.2, -0.7]","['22', '23', '24', '25', '26']","[56.0, 8.0, 120.0, 91.0, 102.0]",False,
273,"[5.1, 4.6, 5.5, 3.5, 1.5, 1.6, -0.1, 1.9, -1.6]","['23', '24', '25', '26', '27', '28', '29', '30', '31']","[151.0, 153.0, 137.0, 129.0, 154.0, 136.0, 54.0, 85.0, 116.0]",False,
274,"[4.1, 1.4, 0.5, 2.4, 3.2, 2.6, -1.2, -0.4, 0.9, -0.6, 0.3, -0.2]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[107.0, 82.0, 64.0, 112.0, 150.0, 161.0, 86.0, 80.0, 120.0, 57.0, 87.0, 19.0]",False,
275,"[-0.30000000000000004, 4.0]","['23', '24']","[59.0, 138.0]",False,
276,[1.4],['29'],[79.0],False,
277,"[-0.9, -0.3, 0.3]","['27', '28', '29']","[30.0, 23.0, 14.0]",True,0.14925373134328357
278,[0.1],['22'],[80.0],False,
279,"[-0.2, -0.5, -0.1, -0.2, -0.2, -0.9, 1.3, 0.7]","['22', '24', '25', '26', '27', '28', '29', '30']","[9.0, 60.0, 7.0, 1.0, 62.0, 80.0, 77.0, 72.0]",False,
280,"[0.1, -0.1, 0.6]","['24', '25', '26']","[34.0, 74.0, 68.0]",False,
281,"[-0.1, 1.2]","['26', '27']","[4.0, 9.0]",True,0.7692307692307693
282,"[0.4, 0.3]","['27', '28']","[42.0, 28.0]",False,
283,"[-0.3, 0.1, -0.1, 0.4, 0.9, 4.5, 0.4, 2.1]","['21', '22', '23', '24', '25', '26', '27', '28']","[23.0, 72.0, 46.0, 148.0, 120.0, 136.0, 93.0, 125.0]",False,
